path193,768.2914,653.4,11.052153,39.8
path195,773.4,652.3,12.0127,40.9075
path197,769.5,619.5,14.596214,73.697384
polygon199,741.9,689.3,63.9,32.4
polygon201,741.9,689.3,63.9,32.4
polygon203,753.3,695.5,47.2,26.2
polygon205,753.3,695.5,47.2,5.6
rect207,744.40002,689.29999,64,10.6
rect211,594,672.70001,25.299999,17.1
rect213,662.5,672.70001,25.299999,17.1
rect215,371.70001,658.09998,126.7,15.2
path217,535.9,251.6,11.4,461
g251,594,463.7,306.9,234.7
g247,594,463.7,256.59999,173.80002
rect219,594,463.70001,25.299999,17.1
rect221,662.5,463.70001,25.299999,17.1
rect223,735.90002,463.70001,25.299999,17.1
rect225,594,515.90002,25.299999,17.1
rect227,662.5,515.90002,25.299999,17.1
rect229,735.90002,515.90002,25.299999,17.1
rect231,594,568.20001,25.299999,17.1
rect233,662.5,568.20001,25.299999,17.1
rect235,735.90002,568.20001,25.299999,17.1
rect237,594,620.40002,25.299999,17.1
rect239,662.5,620.40002,25.299999,17.1
path241,825.2,463.7,18.1,17.1
rect243,825.29999,515.90002,25.299999,17.1
rect245,825.29999,568.20001,25.299999,17.1
path249,889.5,543.5,11.4,154.9
g277,303.4,198.8,617.70001,256.39999
path253,889.6,198.8,11.4,203.2
circle255,809.00002,248.1,2.8,2.8
circle257,325.70001,249.49999,2.8,2.8
circle259,738.69998,246.6,2.8,2.8
circle261,918.30001,250.9,2.8,2.8
polygon263,303.4,366.4,4.7,4.7
polygon265,756.5,321,4.8,4.8
polygon267,355,312.3,4.8,4.7
circle269,355.1,452.39999,2.8,2.8
circle271,680.50002,324.89999,2.8,2.8
circle273,823.89999,392.49999,2.8,2.8
circle275,599.30001,404.70001,2.8,2.8
_x23_woman_x28_sit_x2C__play_x5F_with_x5B_computer_x5D__x29_,282.1491,283.9455,423.6514,529.1211
g405,282.1491,283.9455,423.6514,529.1211
image286,282.1491,283.9455,423.6514,529.1211
g403,302.9495,295.75003,391.32115,496.45422
g401,302.9495,295.75003,391.32115,496.45422
path288,556.4,646.3207,137.85396,73.879304
g399,302.9495,295.75003,391.32115,496.45422
rect290,371.70001,560.59998,126.7,15.2
rect292,371.70001,609.40002,126.7,15.2
path301,302.9495,295.75003,391.32115,496.45422
path303,302.9495,675.85637,142.1505,69.412271
path305,415.6,694,201.2,69.9
path307,415.6,694,201.3,70
path309,373.83164,731,141.46836,60.023855
path311,424.8,401.97385,123.35962,98.026146
path313,458.56794,402.07067,57.032064,41.449917
path315,435.8,350.3,91.2,91.2
path317,424.8,448.3,123.35962,51.7
path319,382.1,448.9,216.4,221.7
polygon321,376.5,612.9,46.1,43.2
path323,499.18218,702.8,117.71782,54.525673
path325,501.03396,703.8,170.06604,54.539612
path327,483.2,752.5625,157.78483,38.631612
path329,352.9,695.7,55.9,11.2
path331,578.5,667,47.8,20.7
path333,355.4,685.7,19.709452,4.9479753
path335,324.8,715,191.2,73.704938
path337,322.9,699.8,191.1,89.804938
path339,357.45519,494.4,57.055926,154.3
path341,379,588.5,23.449573,8.2187084
path343,372.3,599.00941,11.378775,7.5905873
path345,368.7,608.55217,13.576121,11.247828
path347,539,604.6,61.7,70.712643
path349,556.60273,499.72006,48.641712,133.17994
path351,585.9,558.23333,12.609045,2.9333333
path353,572.2,566.73511,18.948281,2.9648258
path355,568.5,576.42863,26.765375,4.6864944
path357,572.2,588.5,24.604749,7.3969084
path359,385.9,602.8,198.6,112.8
circle361,477.80001,651.89999,14.8,14.8
path363,419.2,533.7,33.8,7.6215625
path365,515.6,537.6,33.8,7.6215625
path367,394.97411,350.30179,132.02589,242.99821
path369,395.37411,299.63841,155.60006,291.92987
g397,395.35,333.9,155.4879,257.72759
path371,404.56301,413.6,7.4496668,40
path373,422.25084,521.3,29.849157,48.1
path375,405.98734,548.9,18.88747,42.727592
path377,470.04445,393.9,5.2060221,24.4
path379,423.76053,333.9,1.4649579,17.7
path381,478.43917,438,5.6677391,15.9
path383,395.35,488.6,13.35,36.6
path385,464.88616,356.59879,55.223775,63.401207
path387,520.1,400.1,21.175,23.8
path389,539.86373,356.6,10.974174,33
path391,464.4,528.1,13.912917,18.915807
path393,441.3,541.4,23.45,16.089639
path395,478.1,482.5,8.9454125,36.8
